"","action_count","document_entropy","is_service"
"1",0.0758921447043224,-0.666519291711452,"0"
"2",0.150521920416291,-0.666519291711452,"0"
"3",0.143545658773651,-0.666519291711452,"0"
"4",0.153469255761438,-0.666519291711452,"0"
"5",0.20665649084312,-0.666519291711452,"0"
"6",0.147682744166379,-0.666519291711452,"0"
"7",0.119615458952965,-0.666519291711454,"0"
"8",0.0749727923948272,-0.666519291711452,"0"
"9",0.0731340877758366,-0.666519291711452,"0"
"10",0.108799549429491,-0.666519291711452,"0"
"11",0.0995249070131125,-0.666519291711452,"0"
"12",0.033791216884201,-0.666519291711452,"0"
"13",0.0196764549560678,-0.666519291711452,"0"
"14",0.0710249854187592,-0.666519291711452,"0"
"15",0.0508803539312894,-0.666519291711452,"0"
"16",0.0311413190509499,-0.666519291711452,"0"
"17",0.0858968610135356,-0.666519291711452,"0"
"18",0.0647517578951445,-0.666519291711452,"0"
"19",0.0503936380027331,-0.666519291711452,"0"
"20",0.0903313839181598,-0.666519291711452,"0"
"21",0.0917374521562114,-0.666519291711452,"0"
"22",0.0627778544071105,-0.666519291711452,"0"
"23",0.0690510819307253,-0.666519291711452,"0"
"24",0.0346024100984615,-0.666519291711452,"0"
"25",0.0414434728720586,-0.666519291711452,"0"
"26",0.0732422468710714,-0.666519291711452,"0"
"27",0.043552575229136,-0.666519291711452,"0"
"28",0.0171887957656688,-0.666519291711452,"0"
"29",0.0388206148126162,-0.666519291711452,"0"
"30",0.0229753073607272,-0.666519291711452,"0"
"31",0.0397129273483028,-0.666519291711452,"0"
"32",0.0813541790136767,-0.666519291711452,"0"
"33",0.0757299060614703,-0.666519291711452,"0"
"34",0.0762166219900266,-0.666519291711452,"0"
"35",0.0767574174662003,-0.666519291711452,"0"
"36",0.00469642026605665,-0.666519291711452,"0"
"37",0.0235701823845183,-0.666519291711452,"0"
"38",0.0464728708004739,-0.666519291711452,"0"
"39",0.0459591150981089,-0.666519291711452,"0"
"40",0.0316280349795062,-0.666519291711452,"0"
"41",0.0171347162180514,-0.666519291711452,"0"
"42",0.019487176539407,-0.666519291711452,"0"
"43",0.0363059158484086,-0.666519291711452,"0"
"44",0.0314928361104628,-0.666519291711452,"0"
"45",0.045093842336231,-0.666519291711452,"0"
"46",0.0350080067055918,-0.666519291711452,"0"
"47",0.0366844726817302,-0.666519291711452,"0"
"48",-0.00263135843609679,-0.666519291711452,"0"
"49",0.0327907452532796,-0.666519291711452,"0"
"50",0.0341968134913312,-0.666519291711452,"0"
"51",0.0438500127410315,-0.666519291711452,"0"
"52",0.0241380176345007,-0.666519291711452,"0"
"53",0.0379553420507383,-0.666519291711452,"0"
"54",0.0477978197170994,-0.666519291711452,"0"
"55",0.0681858091688474,-0.666519291711452,"0"
"56",0.0799210710018164,-0.666519291711452,"0"
"57",0.0834362415969453,-0.666519291711452,"0"
"58",0.0847071109659535,-0.666519291711452,"0"
"59",0.0478518992647168,-0.666519291711452,"0"
"60",0.00339851112323981,-0.666519291711452,"0"
"61",0.108096515310465,-0.666519291711452,"0"
"62",0.142653346237964,-0.666519291711452,"0"
"63",0.133784300428716,-0.666519291711452,"0"
"64",0.0730529684544106,-0.666519291711452,"0"
"65",0.06402168400231,-0.666519291711452,"0"
"66",0.0550444790978268,-0.666519291711452,"0"
"67",0.0795695539423035,-0.666519291711452,"0"
"68",0.145086925880746,-0.666519291711452,"0"
"69",0.082949525668389,-0.666519291711452,"0"
"70",0.138354022202383,-0.666519291711452,"0"
"71",0.114396782607889,-0.666519291711452,"0"
"72",0.036359995396026,-0.666519291711452,"0"
"73",-0.048950490970373,-0.666519291711451,"0"
"74",-0.0248039729592179,-0.666519291711451,"0"
"75",-0.0237223820068705,-0.666519291711453,"0"
"76",-0.0227219103759492,-0.666519291711452,"0"
"77",-0.0341867744708314,-0.666519291711452,"0"
"78",-0.0608209516723854,-0.666519291711452,"0"
"79",-0.0546558832440054,-0.666519291711452,"0"
"80",-0.0403248031254027,-0.666519291711452,"0"
"81",-0.038756496244499,-0.666519291711452,"0"
"82",-0.0363769961493348,-0.666519291711452,"0"
"83",-0.0398651269706551,-0.666519291711451,"0"
"84",-0.0505728773988941,-0.666519291711452,"0"
"85",-0.0845889128502189,-0.666519291711452,"0"
"86",0.00753559651596851,-0.666519291711452,"0"
"87",0.0281939837058033,-0.666519291711452,"0"
"88",0.0215151595750583,-0.666519291711452,"0"
"89",-0.00122529019804521,-0.666519291711452,"0"
"90",0.0430658593005797,-0.666519291711452,"0"
"91",0.0529624165145581,-0.666519291711452,"0"
"92",0.048095257228995,-0.666519291711452,"0"
"93",0.056315348466835,-0.666519291711452,"0"
"94",0.0127272330872359,-0.666519291711452,"0"
"95",0.0834903211445627,-0.666519291711452,"0"
"96",0.0269231143367952,-0.666519291711452,"0"
"97",0.00780599425405535,-0.666519291711452,"0"
"98",-0.0107973701263195,-0.666519291711452,"0"
"99",0.0418761092529976,-0.666519291711452,"0"
"100",0.0432551377172405,-0.666519291711452,"0"
"101",-0.0273997912448516,-0.666519291711452,"0"
"102",0.0111589262063322,-0.666519291711452,"0"
"103",-0.00498381875745233,-0.666519291711452,"0"
"104",0.0186759833251464,-0.666519291711452,"0"
"105",0.0441474502529271,-0.666519291711452,"0"
"106",0.0314928361104628,-0.666519291711452,"0"
"107",0.0518267460145934,-0.666519291711452,"0"
"108",0.0519619448836368,-0.666519291711452,"0"
"109",-0.00368590961463548,-0.666519291711452,"0"
"110",0.00456122139701323,-0.666519291711452,"0"
"111",0.0273287109439254,-0.666519291711452,"0"
"112",0.0161342445871301,-0.666519291711452,"0"
"113",0.00158684627805796,-0.666519291711452,"0"
"114",0.00786007380167272,-0.666519291711452,"0"
"115",-0.00974281894778076,-0.666519291711451,"0"
"116",-3.55401504630993e-05,-0.666519291711452,"0"
"117",0.0202172504322414,-0.666519291711452,"0"
"118",0.00223580084946638,-0.666519291711452,"0"
"119",-0.00617356880503444,-0.666519291711453,"0"
"120",0.00834678973022904,-0.666519291711452,"0"
"121",0.0668067807046045,-0.666519291711452,"0"
"122",0.0622370589309369,-0.666519291711452,"0"
"123",0.071646900216359,-0.666519291711452,"0"
"124",0.0267879154677517,-0.666519291711452,"0"
"125",-0.02907625722099,-0.666519291711452,"0"
"126",0.0744590366924622,-0.666519291711452,"0"
"127",0.112503998441281,-0.666519291711452,"0"
"128",0.104148708334398,-0.666519291711452,"0"
"129",0.101688088917807,-0.666519291711452,"0"
"130",0.0179729492061206,-0.666519291711452,"0"
"131",-0.0845889128502189,-0.666519291711452,"0"
"132",-0.0822094127550547,-0.666519291711452,"0"
"133",-0.0803166285884468,-0.666519291711452,"0"
"134",-0.0802355092670207,-0.666519291711452,"0"
"135",-0.0828583673264631,-0.666519291711452,"0"
"136",-0.084237395790706,-0.666519291711452,"0"
"137",-0.0833991628026368,-0.666519291711452,"0"
"138",-0.0839399582788105,-0.666519291711452,"0"
"139",-0.0839129185050018,-0.666519291711452,"0"
"140",-0.0845348333026015,-0.666519291711452,"0"
"141",-0.0828583673264631,-0.666519291711452,"0"
"142",-0.0840210776002365,-0.666519291711452,"0"
"143",-0.0843725946597494,-0.666519291711452,"0"
"144",0.0448234445981442,-0.666519291711452,"0"
"145",0.0736748832520103,-0.666519291711452,"0"
"146",0.0454453593957439,-0.666519291711452,"0"
"147",0.0512048312169937,-0.666519291711452,"0"
"148",0.0615881043595284,-0.666519291711452,"0"
"149",0.0640487237761187,-0.666519291711452,"0"
"150",0.0496094845622813,-0.666519291711452,"0"
"151",0.0258685631582565,-0.666519291711452,"0"
"152",0.0442285695743531,-0.666519291711452,"0"
"153",0.0577214167048866,-0.666519291711452,"0"
"154",0.0577214167048866,-0.666519291711452,"0"
"155",0.0246517733368657,-0.666519291711452,"0"
"156",-0.0845889128502189,-0.666519291711452,"0"
"157",-0.0381345814468993,-0.666519291711452,"0"
"158",-0.0278053878519819,-0.666519291711452,"0"
"159",-0.0366744336612303,-0.666519291711452,"0"
"160",-0.0381075416730906,-0.666519291711452,"0"
"161",-0.0437318146252969,-0.666519291711451,"0"
"162",-0.0471658658989998,-0.666519291711452,"0"
"163",-0.0406492804111069,-0.666519291711452,"0"
"164",-0.0260748423282261,-0.666519291711453,"0"
"165",-0.0142314214000224,-0.666519291711452,"0"
"166",-0.0301578481733374,-0.666519291711452,"0"
"167",-0.0507621558155549,-0.666519291711451,"0"
"168",-0.0314287175423456,-0.666519291711452,"0"
"169",-0.0844807537549842,-0.666519291711452,"0"
"170",-0.0845348333026015,-0.666519291711452,"0"
"171",-0.0842103560168973,-0.666519291711452,"0"
"172",-0.0550074003035183,-0.666519291711452,"0"
"173",-0.0784238444218389,-0.666519291711452,"0"
"174",-0.0843455548859408,-0.666519291711452,"0"
"175",-0.0481933773037298,-0.666519291711452,"0"
"176",-0.026940115090104,-0.666519291711452,"0"
"177",-0.0773692932433002,-0.666519291711452,"0"
"178",0.247162072008529,-0.666519291711452,"0"
"179",0.115721731524514,-0.666519291711452,"0"
"180",0.11231472002462,-0.666519291711452,"0"
"181",0.407697209110688,-0.666519291711452,"0"
"182",1.68438012948772,-0.666519291711452,"0"
"183",1.6341943092988,-0.666519291711452,"0"
"184",0.177994330605914,-0.666519291711452,"0"
"185",0.147790903261614,-0.666519291711452,"0"
"186",0.0708086672282898,-0.666519291711452,"0"
"187",0.0368467113245823,-0.666519291711452,"0"
"188",0.0310331599557152,-0.666519291711452,"0"
"189",0.00483161913510007,-0.666519291711452,"0"
"190",-0.0343490131136835,-0.666519291711452,"0"
"191",-0.0692573611006949,-0.666519291711452,"0"
"192",-0.0831558048383586,-0.666519291711452,"0"
"193",-0.048950490970373,-0.666519291711451,"0"
"194",-0.0390539337563946,-0.666519291711452,"0"
"195",-0.0390268939825859,-0.666519291711452,"0"
"196",-0.038242740542134,-0.666519291711452,"0"
"197",-0.0738270828743626,-0.666519291711452,"0"
"198",-0.0721776566720328,-0.666519291711452,"0"
"199",-0.0762606625171442,-0.666519291711452,"0"
"200",-0.0444618885181314,-0.666519291711451,"0"
"201",-0.0363499563755261,-0.666519291711452,"0"
"202",-0.0258314843639479,-0.666519291711453,"0"
"203",-0.00273951753133153,-0.666519291711452,"0"
"204",0.0311142792771412,-0.666519291711452,"0"
"205",0.0133221081110269,-0.666519291711452,"0"
"206",0.0458239162290655,-0.666519291711452,"0"
"207",0.0187571026465725,-0.666519291711452,"0"
"208",0.0224885914321709,-0.666519291711452,"0"
"209",0.0462295128361957,-0.666519291711452,"0"
"210",0.0477707799432908,-0.666519291711452,"0"
"211",0.0363059158484086,-0.666519291711452,"0"
"212",0.0335748986937315,-0.666519291711452,"0"
"213",0.0107533295992019,-0.666519291711452,"0"
"214",0.0101314148016022,-0.666519291711452,"0"
"215",0.043038819526771,-0.666519291711452,"0"
"216",0.0624263373475976,-0.666519291711452,"0"
"217",0.0779471675137824,-0.666519291711452,"0"
"218",0.0661307863593874,-0.666519291711452,"0"
"219",0.0361977567531739,-0.666519291711452,"0"
"220",0.0221100345988493,-0.666519291711452,"0"
"221",-0.0398651269706551,-0.666519291711451,"0"
"222",0.058451490597721,-0.666519291711452,"0"
